Datetime,Energy,hour,day,month,day_of_week,week_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168
2010-11-25 01:37:00,0.298,1,25,11,3,47,0,0.298,0.33,0.372,0.2709166666666672,0.3197142857142857
2010-11-25 01:38:00,0.296,1,25,11,3,47,0,0.298,0.326,0.372,0.2696666666666673,0.3192619047619048
2010-11-25 01:39:00,0.296,1,25,11,3,47,0,0.296,0.324,0.368,0.2685000000000005,0.3188333333333333
2010-11-25 01:40:00,0.294,1,25,11,3,47,0,0.296,0.322,0.374,0.2673333333333339,0.3183571428571428
2010-11-25 01:41:00,0.294,1,25,11,3,47,0,0.294,0.32,0.366,0.2662500000000006,0.3179285714285714
2010-11-25 01:42:00,0.226,1,25,11,3,47,0,0.294,0.32,0.408,0.2623333333333339,0.316845238095238
2010-11-25 01:43:00,0.222,1,25,11,3,47,0,0.226,0.318,0.44,0.2583333333333339,0.3155476190476191
2010-11-25 01:44:00,0.222,1,25,11,3,47,0,0.222,0.318,0.44,0.2543333333333339,0.31425
2010-11-25 01:45:00,0.264,1,25,11,3,47,0,0.222,0.316,0.438,0.2521666666666672,0.3132142857142857
2010-11-25 01:46:00,0.332,1,25,11,3,47,0,0.264,0.318,0.434,0.2527500000000006,0.3126071428571428
2010-11-25 01:47:00,0.33,1,25,11,3,47,0,0.332,0.25,0.432,0.2560833333333339,0.312
2010-11-25 01:48:00,0.328,1,25,11,3,47,0,0.33,0.222,0.442,0.2605000000000005,0.3113214285714286
2010-11-25 01:49:00,0.326,1,25,11,3,47,0,0.328,0.22,0.444,0.2649166666666673,0.3106190476190476
2010-11-25 01:50:00,0.324,1,25,11,3,47,0,0.326,0.222,0.322,0.2691666666666673,0.3106309523809524
2010-11-25 01:51:00,0.326,1,25,11,3,47,0,0.324,0.222,0.242,0.2735000000000006,0.3111309523809523
2010-11-25 01:52:00,0.326,1,25,11,3,47,0,0.326,0.222,0.288,0.2778333333333339,0.3113571428571428
2010-11-25 01:53:00,0.326,1,25,11,3,47,0,0.326,0.22,0.326,0.2822500000000006,0.3113571428571428
2010-11-25 01:54:00,0.324,1,25,11,3,47,0,0.326,0.222,0.328,0.2865000000000006,0.3113333333333333
2010-11-25 01:55:00,0.322,1,25,11,3,47,0,0.324,0.222,0.326,0.2906666666666672,0.3113095238095238
2010-11-25 01:56:00,0.55,1,25,11,3,47,0,0.322,0.22,0.324,0.3044166666666673,0.3126547619047619
2010-11-25 01:57:00,0.658,1,25,11,3,47,0,0.55,0.218,0.326,0.3227500000000006,0.3146309523809523
2010-11-25 01:58:00,0.322,1,25,11,3,47,0,0.658,0.266,0.326,0.3250833333333339,0.3146071428571428
2010-11-25 01:59:00,0.226,1,25,11,3,47,0,0.322,0.298,0.326,0.3220833333333339,0.3140119047619047
2010-11-25 02:00:00,0.226,2,25,11,3,47,0,0.226,0.298,0.328,0.3190833333333339,0.3134047619047619
2010-11-25 02:01:00,0.226,2,25,11,3,47,0,0.226,0.298,0.33,0.3160833333333339,0.3127857142857143
2010-11-25 02:02:00,0.226,2,25,11,3,47,0,0.226,0.296,0.33,0.3131666666666672,0.3121666666666666
2010-11-25 02:03:00,0.226,2,25,11,3,47,0,0.226,0.296,0.33,0.3102500000000006,0.311547619047619
2010-11-25 02:04:00,0.226,2,25,11,3,47,0,0.226,0.294,0.33,0.3074166666666673,0.3109285714285714
2010-11-25 02:05:00,0.224,2,25,11,3,47,0,0.226,0.294,0.33,0.3045000000000006,0.310297619047619
2010-11-25 02:06:00,0.224,2,25,11,3,47,0,0.224,0.226,0.328,0.3044166666666673,0.3096785714285714
2010-11-25 02:07:00,0.224,2,25,11,3,47,0,0.224,0.222,0.328,0.3045000000000006,0.3090595238095238
2010-11-25 02:08:00,0.224,2,25,11,3,47,0,0.224,0.222,0.328,0.3045833333333339,0.3084404761904761
2010-11-25 02:09:00,0.222,2,25,11,3,47,0,0.224,0.264,0.328,0.3028333333333339,0.3078095238095238
2010-11-25 02:10:00,0.222,2,25,11,3,47,0,0.222,0.332,0.326,0.2982500000000005,0.3071904761904762
2010-11-25 02:11:00,0.222,2,25,11,3,47,0,0.222,0.33,0.404,0.2937500000000005,0.3061071428571428
2010-11-25 02:12:00,0.222,2,25,11,3,47,0,0.222,0.328,0.434,0.2893333333333339,0.3048452380952381
2010-11-25 02:13:00,0.222,2,25,11,3,47,0,0.222,0.326,0.428,0.2850000000000006,0.3036190476190475
2010-11-25 02:14:00,0.276,2,25,11,3,47,0,0.222,0.324,0.424,0.2830000000000006,0.3027380952380952
2010-11-25 02:15:00,0.3,2,25,11,3,47,0,0.276,0.326,0.422,0.2819166666666672,0.3020119047619047
2010-11-25 02:16:00,0.3,2,25,11,3,47,0,0.3,0.326,0.422,0.2808333333333339,0.3012857142857142
2010-11-25 02:17:00,0.3,2,25,11,3,47,0,0.3,0.326,0.42,0.2797500000000006,0.3005714285714286
2010-11-25 02:18:00,0.3,2,25,11,3,47,0,0.3,0.324,0.42,0.2787500000000006,0.2998571428571428
2010-11-25 02:19:00,0.298,2,25,11,3,47,0,0.3,0.322,0.42,0.2777500000000006,0.2991309523809524
2010-11-25 02:20:00,0.294,2,25,11,3,47,0,0.298,0.55,0.418,0.2670833333333339,0.2983928571428572
2010-11-25 02:21:00,0.35,2,25,11,3,47,0,0.294,0.658,0.416,0.2542500000000006,0.2979999999999999
2010-11-25 02:22:00,0.336,2,25,11,3,47,0,0.35,0.322,0.484,0.2548333333333339,0.2971190476190476
2010-11-25 02:23:00,0.33,2,25,11,3,47,0,0.336,0.226,0.48,0.2591666666666672,0.2962261904761905
2010-11-25 02:24:00,0.33,2,25,11,3,47,0,0.33,0.226,0.48,0.2635000000000005,0.2953333333333333
2010-11-25 02:25:00,0.326,2,25,11,3,47,0,0.33,0.226,0.406,0.2676666666666673,0.2948571428571429
2010-11-25 02:26:00,0.324,2,25,11,3,47,0,0.326,0.226,0.388,0.2717500000000006,0.2944761904761904
2010-11-25 02:27:00,0.322,2,25,11,3,47,0,0.324,0.226,0.384,0.2757500000000006,0.2941071428571428
2010-11-25 02:28:00,0.32,2,25,11,3,47,0,0.322,0.226,0.378,0.2796666666666673,0.2937619047619047
2010-11-25 02:29:00,0.318,2,25,11,3,47,0,0.32,0.224,0.374,0.2835833333333339,0.2934285714285714
2010-11-25 02:30:00,0.318,2,25,11,3,47,0,0.318,0.224,0.334,0.2875000000000006,0.2933333333333333
2010-11-25 02:31:00,0.316,2,25,11,3,47,0,0.318,0.224,0.304,0.2913333333333339,0.2934047619047619
2010-11-25 02:32:00,0.316,2,25,11,3,47,0,0.316,0.224,0.304,0.2951666666666673,0.2934761904761905
2010-11-25 02:33:00,0.318,2,25,11,3,47,0,0.316,0.222,0.3,0.2991666666666672,0.2935833333333333
2010-11-25 02:34:00,0.288,2,25,11,3,47,0,0.318,0.222,0.298,0.3019166666666673,0.2935238095238095
2010-11-25 02:35:00,0.22,2,25,11,3,47,0,0.288,0.222,0.298,0.3018333333333339,0.2930595238095238
2010-11-25 02:36:00,0.22,2,25,11,3,47,0,0.22,0.222,0.296,0.3017500000000006,0.2926071428571428
2010-11-25 02:37:00,0.222,2,25,11,3,47,0,0.22,0.222,0.296,0.3017500000000006,0.2921666666666667
2010-11-25 02:38:00,0.222,2,25,11,3,47,0,0.222,0.276,0.298,0.2995000000000006,0.2917142857142857
2010-11-25 02:39:00,0.222,2,25,11,3,47,0,0.222,0.3,0.298,0.2962500000000006,0.2912619047619047
2010-11-25 02:40:00,0.222,2,25,11,3,47,0,0.222,0.3,0.298,0.2930000000000006,0.2908095238095238
2010-11-25 02:41:00,0.222,2,25,11,3,47,0,0.222,0.3,0.3,0.2897500000000005,0.2903452380952381
2010-11-25 02:42:00,0.224,2,25,11,3,47,0,0.222,0.3,0.3,0.2865833333333339,0.2898928571428571
2010-11-25 02:43:00,0.222,2,25,11,3,47,0,0.224,0.298,0.298,0.2834166666666672,0.2894404761904762
2010-11-25 02:44:00,0.222,2,25,11,3,47,0,0.222,0.294,0.298,0.2804166666666672,0.2889880952380952
2010-11-25 02:45:00,0.22,2,25,11,3,47,0,0.222,0.35,0.298,0.2750000000000006,0.2885238095238095
2010-11-25 02:46:00,0.222,2,25,11,3,47,0,0.22,0.336,0.322,0.2702500000000006,0.2879285714285714
2010-11-25 02:47:00,0.224,2,25,11,3,47,0,0.222,0.33,0.408,0.265833333333334,0.2868333333333333
2010-11-25 02:48:00,0.222,2,25,11,3,47,0,0.224,0.33,0.406,0.2613333333333339,0.2857380952380952
2010-11-25 02:49:00,0.222,2,25,11,3,47,0,0.222,0.326,0.404,0.2570000000000006,0.2846547619047618
2010-11-25 02:50:00,0.222,2,25,11,3,47,0,0.222,0.324,0.398,0.2527500000000006,0.2836071428571428
2010-11-25 02:51:00,0.224,2,25,11,3,47,0,0.222,0.322,0.396,0.2486666666666672,0.2825833333333333
2010-11-25 02:52:00,0.224,2,25,11,3,47,0,0.224,0.32,0.396,0.2446666666666672,0.2815595238095238
2010-11-25 02:53:00,0.224,2,25,11,3,47,0,0.224,0.318,0.396,0.2407500000000006,0.2805357142857143
2010-11-25 02:54:00,0.224,2,25,11,3,47,0,0.224,0.318,0.396,0.2368333333333339,0.2795119047619047
2010-11-25 02:55:00,0.31,2,25,11,3,47,0,0.224,0.316,0.396,0.2365833333333339,0.2789999999999999
2010-11-25 02:56:00,0.3,2,25,11,3,47,0,0.31,0.316,0.394,0.2359166666666672,0.2784404761904762
2010-11-25 02:57:00,0.398,2,25,11,3,47,0,0.3,0.318,0.394,0.2392500000000006,0.2784642857142857
2010-11-25 02:58:00,0.408,2,25,11,3,47,0,0.398,0.288,0.392,0.2442500000000006,0.2785595238095237
2010-11-25 02:59:00,0.404,2,25,11,3,47,0,0.408,0.22,0.36,0.2519166666666673,0.2788214285714285
2010-11-25 03:00:00,0.402,3,25,11,3,47,0,0.404,0.22,0.282,0.2595000000000006,0.2795357142857143
2010-11-25 03:01:00,0.4,3,25,11,3,47,0,0.402,0.222,0.232,0.2669166666666673,0.2805357142857143
2010-11-25 03:02:00,0.37,3,25,11,3,47,0,0.4,0.222,0.316,0.2730833333333339,0.2808571428571428
2010-11-25 03:03:00,0.326,3,25,11,3,47,0,0.37,0.222,0.306,0.2774166666666672,0.2809761904761905
2010-11-25 03:04:00,0.324,3,25,11,3,47,0,0.326,0.222,0.308,0.2816666666666672,0.2810714285714286
2010-11-25 03:05:00,0.322,3,25,11,3,47,0,0.324,0.222,0.308,0.2858333333333339,0.2811547619047619
2010-11-25 03:06:00,0.322,3,25,11,3,47,0,0.322,0.224,0.306,0.2899166666666672,0.28125
2010-11-25 03:07:00,0.32,3,25,11,3,47,0,0.322,0.222,0.304,0.2940000000000006,0.2813452380952381
2010-11-25 03:08:00,0.318,3,25,11,3,47,0,0.32,0.222,0.304,0.2980000000000006,0.2814285714285714
2010-11-25 03:09:00,0.318,3,25,11,3,47,0,0.318,0.22,0.302,0.3020833333333339,0.2815238095238095
2010-11-25 03:10:00,0.244,3,25,11,3,47,0,0.318,0.222,0.24,0.3030000000000006,0.281547619047619
2010-11-25 03:11:00,0.224,3,25,11,3,47,0,0.244,0.224,0.23,0.3030000000000005,0.2815119047619048
2010-11-25 03:12:00,0.296,3,25,11,3,47,0,0.224,0.222,0.23,0.3060833333333339,0.2819047619047619
2010-11-25 03:13:00,0.308,3,25,11,3,47,0,0.296,0.222,0.23,0.3096666666666672,0.2823690476190476
2010-11-25 03:14:00,0.308,3,25,11,3,47,0,0.308,0.222,0.23,0.3132500000000006,0.2828333333333333
2010-11-25 03:15:00,0.306,3,25,11,3,47,0,0.308,0.224,0.232,0.3166666666666672,0.2832738095238095
2010-11-25 03:16:00,0.308,3,25,11,3,47,0,0.306,0.224,0.232,0.3201666666666672,0.2837261904761904
2010-11-25 03:17:00,0.308,3,25,11,3,47,0,0.308,0.224,0.232,0.3236666666666672,0.2841785714285714
2010-11-25 03:18:00,0.308,3,25,11,3,47,0,0.308,0.224,0.232,0.3271666666666672,0.2846309523809524
2010-11-25 03:19:00,0.308,3,25,11,3,47,0,0.308,0.31,0.232,0.3270833333333339,0.2850833333333333
2010-11-25 03:20:00,0.308,3,25,11,3,47,0,0.308,0.3,0.232,0.3274166666666672,0.2855357142857143
2010-11-25 03:21:00,0.306,3,25,11,3,47,0,0.308,0.398,0.23,0.3235833333333339,0.2859880952380952
2010-11-25 03:22:00,0.308,3,25,11,3,47,0,0.306,0.408,0.304,0.3194166666666673,0.2860119047619048
2010-11-25 03:23:00,0.308,3,25,11,3,47,0,0.308,0.404,0.342,0.3154166666666673,0.2858095238095238
2010-11-25 03:24:00,0.308,3,25,11,3,47,0,0.308,0.402,0.338,0.3115000000000006,0.2856309523809524
2010-11-25 03:25:00,0.308,3,25,11,3,47,0,0.308,0.4,0.336,0.3076666666666672,0.2854642857142857
2010-11-25 03:26:00,0.308,3,25,11,3,47,0,0.308,0.37,0.334,0.3050833333333339,0.2853095238095238
2010-11-25 03:27:00,0.308,3,25,11,3,47,0,0.308,0.326,0.332,0.3043333333333339,0.2851666666666667
2010-11-25 03:28:00,0.308,3,25,11,3,47,0,0.308,0.324,0.33,0.3036666666666672,0.2850357142857143
2010-11-25 03:29:00,0.306,3,25,11,3,47,0,0.308,0.322,0.328,0.3030000000000006,0.2849047619047619
2010-11-25 03:30:00,0.306,3,25,11,3,47,0,0.306,0.322,0.324,0.3023333333333339,0.2847976190476191
2010-11-25 03:31:00,0.304,3,25,11,3,47,0,0.306,0.32,0.324,0.3016666666666672,0.2846785714285714
2010-11-25 03:32:00,0.302,3,25,11,3,47,0,0.304,0.318,0.324,0.3010000000000006,0.284547619047619
2010-11-25 03:33:00,0.424,3,25,11,3,47,0,0.302,0.318,0.324,0.3054166666666673,0.2851428571428571
2010-11-25 03:34:00,0.408,3,25,11,3,47,0,0.424,0.244,0.324,0.3122500000000006,0.2856428571428571
2010-11-25 03:35:00,0.42,3,25,11,3,47,0,0.408,0.224,0.31,0.3204166666666673,0.286297619047619
2010-11-25 03:36:00,0.476,3,25,11,3,47,0,0.42,0.296,0.228,0.3279166666666672,0.2877738095238095
2010-11-25 03:37:00,0.474,3,25,11,3,47,0,0.476,0.308,0.226,0.3348333333333339,0.28925
2010-11-25 03:38:00,0.474,3,25,11,3,47,0,0.474,0.308,0.228,0.3417500000000006,0.2907142857142857
2010-11-25 03:39:00,0.468,3,25,11,3,47,0,0.474,0.306,0.228,0.3485000000000006,0.2921428571428571
2010-11-25 03:40:00,0.466,3,25,11,3,47,0,0.468,0.308,0.226,0.3550833333333339,0.2935714285714285
2010-11-25 03:41:00,0.464,3,25,11,3,47,0,0.466,0.308,0.226,0.361583333333334,0.2949880952380952
2010-11-25 03:42:00,0.46,3,25,11,3,47,0,0.464,0.308,0.298,0.3679166666666673,0.2959523809523809
2010-11-25 03:43:00,0.406,3,25,11,3,47,0,0.46,0.308,0.3,0.3720000000000005,0.2965833333333333
2010-11-25 03:44:00,0.388,3,25,11,3,47,0,0.406,0.308,0.3,0.3753333333333339,0.2971071428571428
2010-11-25 03:45:00,0.372,3,25,11,3,47,0,0.388,0.306,0.3,0.3780833333333339,0.2975357142857143
2010-11-25 03:46:00,0.292,3,25,11,3,47,0,0.372,0.308,0.298,0.3774166666666672,0.2975
2010-11-25 03:47:00,0.294,3,25,11,3,47,0,0.292,0.308,0.298,0.3768333333333339,0.2974761904761904
2010-11-25 03:48:00,0.296,3,25,11,3,47,0,0.294,0.308,0.298,0.3763333333333339,0.2974642857142857
2010-11-25 03:49:00,0.296,3,25,11,3,47,0,0.296,0.308,0.296,0.3758333333333339,0.2974642857142857
2010-11-25 03:50:00,0.296,3,25,11,3,47,0,0.296,0.308,0.24,0.3753333333333339,0.297797619047619
2010-11-25 03:51:00,0.294,3,25,11,3,47,0,0.296,0.308,0.224,0.3747500000000006,0.2982142857142857
2010-11-25 03:52:00,0.296,3,25,11,3,47,0,0.294,0.308,0.222,0.3742500000000006,0.2986547619047619
2010-11-25 03:53:00,0.294,3,25,11,3,47,0,0.296,0.306,0.224,0.3737500000000006,0.2990714285714285
2010-11-25 03:54:00,0.294,3,25,11,3,47,0,0.294,0.306,0.224,0.3732500000000006,0.2994880952380952
2010-11-25 03:55:00,0.296,3,25,11,3,47,0,0.294,0.304,0.224,0.3729166666666672,0.2999166666666666
2010-11-25 03:56:00,0.292,3,25,11,3,47,0,0.296,0.302,0.224,0.3725000000000005,0.3003214285714286
2010-11-25 03:57:00,0.292,3,25,11,3,47,0,0.292,0.424,0.224,0.3670000000000006,0.3007261904761905
2010-11-25 03:58:00,0.292,3,25,11,3,47,0,0.292,0.408,0.35,0.3621666666666672,0.3003809523809523
2010-11-25 03:59:00,0.292,3,25,11,3,47,0,0.292,0.42,0.334,0.3568333333333339,0.3001309523809524
2010-11-25 04:00:00,0.29,4,25,11,3,47,0,0.292,0.476,0.33,0.3490833333333339,0.2998928571428571
2010-11-25 04:01:00,0.29,4,25,11,3,47,0,0.29,0.474,0.33,0.3414166666666672,0.2996547619047619
2010-11-25 04:02:00,0.292,4,25,11,3,47,0,0.29,0.474,0.326,0.3338333333333339,0.2994523809523809
2010-11-25 04:03:00,0.292,4,25,11,3,47,0,0.292,0.468,0.324,0.3265000000000006,0.2992619047619048
2010-11-25 04:04:00,0.292,4,25,11,3,47,0,0.292,0.466,0.322,0.3192500000000006,0.2990833333333333
2010-11-25 04:05:00,0.292,4,25,11,3,47,0,0.292,0.464,0.32,0.3120833333333339,0.2989166666666666
2010-11-25 04:06:00,0.294,4,25,11,3,47,0,0.292,0.46,0.32,0.3051666666666672,0.2987619047619048
2010-11-25 04:07:00,0.292,4,25,11,3,47,0,0.294,0.406,0.318,0.3004166666666673,0.2986071428571428
2010-11-25 04:08:00,0.326,4,25,11,3,47,0,0.292,0.388,0.318,0.2978333333333339,0.2986547619047618
2010-11-25 04:09:00,0.404,4,25,11,3,47,0,0.326,0.372,0.316,0.2991666666666672,0.2991785714285714
2010-11-25 04:10:00,0.402,4,25,11,3,47,0,0.404,0.292,0.318,0.3037500000000006,0.2996785714285714
2010-11-25 04:11:00,0.4,4,25,11,3,47,0,0.402,0.294,0.25,0.3081666666666672,0.3005714285714285
2010-11-25 04:12:00,0.4,4,25,11,3,47,0,0.4,0.296,0.222,0.3125000000000006,0.3016309523809524
2010-11-25 04:13:00,0.396,4,25,11,3,47,0,0.4,0.296,0.22,0.3166666666666672,0.3026785714285714
2010-11-25 04:14:00,0.396,4,25,11,3,47,0,0.396,0.296,0.222,0.3208333333333339,0.3037142857142857
2010-11-25 04:15:00,0.396,4,25,11,3,47,0,0.396,0.294,0.222,0.3250833333333339,0.30475
2010-11-25 04:16:00,0.36,4,25,11,3,47,0,0.396,0.296,0.222,0.3277500000000006,0.3055714285714285
2010-11-25 04:17:00,0.4,4,25,11,3,47,0,0.36,0.294,0.22,0.3321666666666672,0.3066428571428571
2010-11-25 04:18:00,0.402,4,25,11,3,47,0,0.4,0.294,0.222,0.3366666666666673,0.3077142857142857
2010-11-25 04:19:00,0.4,4,25,11,3,47,0,0.402,0.296,0.222,0.3410000000000006,0.3087738095238095
2010-11-25 04:20:00,0.398,4,25,11,3,47,0,0.4,0.292,0.22,0.3454166666666672,0.3098333333333333
2010-11-25 04:21:00,0.356,4,25,11,3,47,0,0.398,0.292,0.218,0.3480833333333339,0.3106547619047619
2010-11-25 04:22:00,0.302,4,25,11,3,47,0,0.356,0.292,0.266,0.3485000000000006,0.3108690476190476
2010-11-25 04:23:00,0.3,4,25,11,3,47,0,0.302,0.292,0.298,0.3488333333333339,0.3108809523809523
2010-11-25 04:24:00,0.246,4,25,11,3,47,0,0.3,0.29,0.298,0.3470000000000006,0.3105714285714286
2010-11-25 04:25:00,0.228,4,25,11,3,47,0,0.246,0.29,0.298,0.3444166666666672,0.3101547619047619
2010-11-25 04:26:00,0.226,4,25,11,3,47,0,0.228,0.292,0.296,0.3416666666666672,0.3097380952380952
2010-11-25 04:27:00,0.226,4,25,11,3,47,0,0.226,0.292,0.296,0.3389166666666672,0.3093214285714286
2010-11-25 04:28:00,0.226,4,25,11,3,47,0,0.226,0.292,0.294,0.3361666666666672,0.3089166666666666
2010-11-25 04:29:00,0.226,4,25,11,3,47,0,0.226,0.292,0.294,0.3334166666666673,0.3085119047619047
2010-11-25 04:30:00,0.226,4,25,11,3,47,0,0.226,0.294,0.226,0.3305833333333339,0.3085119047619047
2010-11-25 04:31:00,0.226,4,25,11,3,47,0,0.226,0.292,0.222,0.3278333333333339,0.3085357142857142
2010-11-25 04:32:00,0.224,4,25,11,3,47,0,0.226,0.326,0.222,0.3235833333333339,0.308547619047619
2010-11-25 04:33:00,0.224,4,25,11,3,47,0,0.224,0.404,0.264,0.3160833333333339,0.3083095238095238
2010-11-25 04:34:00,0.226,4,25,11,3,47,0,0.224,0.402,0.332,0.3087500000000006,0.3076785714285714
2010-11-25 04:35:00,0.226,4,25,11,3,47,0,0.226,0.4,0.33,0.3015000000000006,0.3070595238095238
2010-11-25 04:36:00,0.226,4,25,11,3,47,0,0.226,0.4,0.328,0.2942500000000006,0.306452380952381
2010-11-25 04:37:00,0.226,4,25,11,3,47,0,0.226,0.396,0.326,0.2871666666666672,0.3058571428571429
2010-11-25 04:38:00,0.224,4,25,11,3,47,0,0.226,0.396,0.324,0.2800000000000006,0.3052619047619047
2010-11-25 04:39:00,0.224,4,25,11,3,47,0,0.224,0.396,0.326,0.2728333333333339,0.3046547619047619
2010-11-25 04:40:00,0.224,4,25,11,3,47,0,0.224,0.36,0.326,0.2671666666666673,0.304047619047619
2010-11-25 04:41:00,0.226,4,25,11,3,47,0,0.224,0.4,0.326,0.2599166666666673,0.3034523809523809
2010-11-25 04:42:00,0.226,4,25,11,3,47,0,0.226,0.402,0.324,0.2525833333333339,0.3028690476190476
2010-11-25 04:43:00,0.226,4,25,11,3,47,0,0.226,0.4,0.322,0.2453333333333339,0.302297619047619
2010-11-25 04:44:00,0.31,4,25,11,3,47,0,0.226,0.398,0.55,0.2416666666666672,0.3008690476190476
2010-11-25 04:45:00,0.336,4,25,11,3,47,0,0.31,0.356,0.658,0.2408333333333339,0.2989523809523809
2010-11-25 04:46:00,0.334,4,25,11,3,47,0,0.336,0.302,0.322,0.2421666666666672,0.2990238095238095
2010-11-25 04:47:00,0.332,4,25,11,3,47,0,0.334,0.3,0.226,0.2435000000000006,0.2996547619047619
2010-11-25 04:48:00,0.33,4,25,11,3,47,0,0.332,0.246,0.226,0.2470000000000006,0.3002738095238095
2010-11-25 04:49:00,0.328,4,25,11,3,47,0,0.33,0.228,0.226,0.2511666666666672,0.3008809523809524
2010-11-25 04:50:00,0.326,4,25,11,3,47,0,0.328,0.226,0.226,0.2553333333333339,0.3014761904761905
2010-11-25 04:51:00,0.324,4,25,11,3,47,0,0.326,0.226,0.226,0.2594166666666672,0.3020595238095238
2010-11-25 04:52:00,0.322,4,25,11,3,47,0,0.324,0.226,0.226,0.2634166666666672,0.3026309523809523
2010-11-25 04:53:00,0.32,4,25,11,3,47,0,0.322,0.226,0.224,0.2673333333333339,0.3032023809523809
2010-11-25 04:54:00,0.318,4,25,11,3,47,0,0.32,0.226,0.224,0.2711666666666673,0.3037619047619048
2010-11-25 04:55:00,0.606,4,25,11,3,47,0,0.318,0.226,0.224,0.2870000000000006,0.3060357142857143
2010-11-25 04:56:00,1.444,4,25,11,3,47,0,0.606,0.224,0.224,0.3378333333333339,0.313297619047619
2010-11-25 04:57:00,1.34,4,25,11,3,47,0,1.444,0.224,0.222,0.3843333333333339,0.319952380952381
2010-11-25 04:58:00,1.368,4,25,11,3,47,0,1.34,0.226,0.222,0.4319166666666672,0.3267738095238095
2010-11-25 04:59:00,1.382,4,25,11,3,47,0,1.368,0.226,0.222,0.4800833333333339,0.3336785714285714
2010-11-25 05:00:00,1.376,5,25,11,3,47,0,1.382,0.226,0.222,0.5280000000000006,0.340547619047619
2010-11-25 05:01:00,1.368,5,25,11,3,47,0,1.376,0.226,0.222,0.5755833333333339,0.3473690476190476
2010-11-25 05:02:00,1.36,5,25,11,3,47,0,1.368,0.224,0.276,0.6229166666666673,0.3538214285714285
2010-11-25 05:03:00,1.366,5,25,11,3,47,0,1.36,0.224,0.3,0.6705000000000005,0.3601666666666667
2010-11-25 05:04:00,1.374,5,25,11,3,47,0,1.366,0.224,0.3,0.7184166666666673,0.3665595238095238
2010-11-25 05:05:00,1.37,5,25,11,3,47,0,1.374,0.226,0.3,0.766083333333334,0.3729285714285714
2010-11-25 05:06:00,1.31,5,25,11,3,47,0,1.37,0.226,0.3,0.8112500000000007,0.3789404761904761
2010-11-25 05:07:00,1.318,5,25,11,3,47,0,1.31,0.226,0.298,0.8567500000000007,0.3850119047619048
2010-11-25 05:08:00,1.322,5,25,11,3,47,0,1.318,0.31,0.294,0.8989166666666674,0.3911309523809524
2010-11-25 05:09:00,1.318,5,25,11,3,47,0,1.322,0.336,0.35,0.939833333333334,0.3968928571428571
2010-11-25 05:10:00,1.308,5,25,11,3,47,0,1.318,0.334,0.336,0.9804166666666672,0.4026785714285714
2010-11-25 05:11:00,1.304,5,25,11,3,47,0,1.308,0.332,0.33,1.0209166666666674,0.4084761904761904
2010-11-25 05:12:00,1.302,5,25,11,3,47,0,1.304,0.33,0.33,1.0614166666666671,0.4142619047619048
2010-11-25 05:13:00,1.304,5,25,11,3,47,0,1.302,0.328,0.326,1.102083333333334,0.4200833333333333
2010-11-25 05:14:00,1.31,5,25,11,3,47,0,1.304,0.326,0.324,1.143083333333334,0.4259523809523809
2010-11-25 05:15:00,1.312,5,25,11,3,47,0,1.31,0.324,0.322,1.1842500000000007,0.431845238095238
2010-11-25 05:16:00,1.316,5,25,11,3,47,0,1.312,0.322,0.32,1.2256666666666671,0.4377738095238095
2010-11-25 05:17:00,1.31,5,25,11,3,47,0,1.316,0.32,0.318,1.2669166666666671,0.4436785714285714
2010-11-25 05:18:00,1.312,5,25,11,3,47,0,1.31,0.318,0.318,1.308333333333334,0.4495952380952381
2010-11-25 05:19:00,1.316,5,25,11,3,47,0,1.312,0.606,0.316,1.3379166666666673,0.455547619047619
2010-11-25 05:20:00,1.408,5,25,11,3,47,0,1.316,1.444,0.316,1.3364166666666673,0.462047619047619
2010-11-25 05:21:00,1.424,5,25,11,3,47,0,1.408,1.34,0.318,1.3399166666666673,0.4686309523809524
2010-11-25 05:22:00,1.42,5,25,11,3,47,0,1.424,1.368,0.288,1.342083333333334,0.4753690476190477
2010-11-25 05:23:00,1.414,5,25,11,3,47,0,1.42,1.382,0.22,1.3434166666666674,0.4824761904761905
2010-11-25 05:24:00,1.41,5,25,11,3,47,0,1.414,1.376,0.22,1.3448333333333338,0.4895595238095238
2010-11-25 05:25:00,1.404,5,25,11,3,47,0,1.41,1.368,0.222,1.3463333333333338,0.4965952380952381
2010-11-25 05:26:00,1.412,5,25,11,3,47,0,1.404,1.36,0.222,1.3485000000000007,0.5036785714285715
2010-11-25 05:27:00,1.406,5,25,11,3,47,0,1.412,1.366,0.222,1.3501666666666674,0.5107261904761904
2010-11-25 05:28:00,1.402,5,25,11,3,47,0,1.406,1.374,0.222,1.351333333333334,0.51775
2010-11-25 05:29:00,1.404,5,25,11,3,47,0,1.402,1.37,0.222,1.3527500000000006,0.5247857142857142
2010-11-25 05:30:00,1.408,5,25,11,3,47,0,1.404,1.31,0.224,1.356833333333334,0.5318333333333334
2010-11-25 05:31:00,1.408,5,25,11,3,47,0,1.408,1.318,0.222,1.3605833333333337,0.5388928571428571
2010-11-25 05:32:00,1.392,5,25,11,3,47,0,1.408,1.322,0.222,1.3635000000000004,0.5458571428571428
2010-11-25 05:33:00,1.042,5,25,11,3,47,0,1.392,1.318,0.22,1.3520000000000003,0.55075
